RM204 - Number of Dwellings,,
ONS Crown Copyright Reserved [from Nomis on 27 November 2024],,
Camden 007C,E01000891,702
Camden 007D,E01000901,792
Camden 007E,E01000922,744
Camden 007F,E01000927,761
Camden 008A,E01000881,700
Camden 008B,E01000882,792
Camden 008C,E01000883,957
Camden 008D,E01000897,753
Camden 008E,E01000898,955
Camden 009A,E01000866,1022
Camden 009B,E01000870,792
Camden 009C,E01000924,801
Camden 009D,E01000925,616
Camden 009E,E01000926,673
Camden 010A,E01000969,996
Camden 010B,E01000970,860
Camden 010C,E01000971,628
Camden 010D,E01000972,1065
Camden 010E,E01000973,1280
Camden 011A,E01000842,790
Camden 011B,E01000844,940
Camden 011C,E01000848,858
Camden 011D,E01000849,890
Camden 012A,E01000900,773
Camden 012B,E01000902,585
Camden 012C,E01000904,974
Camden 012D,E01000905,844
Camden 012E,E01000906,833
Camden 013A,E01000875,873
Camden 013B,E01000876,930
Camden 013C,E01000931,1074
Camden 013D,E01000932,983
Camden 013E,E01000974,868
Camden 014A,E01000843,852
Camden 014B,E01000845,794
Camden 014C,E01000846,659
Camden 014D,E01000847,735
Camden 015C,E01000867,865
Camden 015D,E01000868,854
Camden 015E,E01000869,977
Camden 015F,E01035707,1293
Camden 016A,E01000962,858
Camden 016B,E01000964,833
Camden 016C,E01000965,882
Camden 016D,E01000966,756
Camden 016E,E01000968,814
Camden 017A,E01000960,1025
Camden 017B,E01000961,812
Camden 017C,E01000963,1070
Camden 017D,E01000967,766
Camden 018A,E01000857,715
Camden 018B,E01000858,882
Camden 018C,E01000859,878
Camden 018D,E01000860,819
Camden 018E,E01000862,959
Camden 019A,E01000856,732
Camden 019B,E01000861,821
Camden 019C,E01000957,729
Camden 019D,E01000958,1066
Camden 019E,E01000959,728
Camden 020A,E01000929,802
Camden 020B,E01000930,1272
Camden 020C,E01000933,903
Camden 020D,E01000934,787
Camden 020E,E01000935,767
Camden 021A,E01000863,807
Camden 021B,E01000946,937
Camden 021C,E01000947,1044
Camden 021D,E01000948,865
Camden 022A,E01000952,694
Camden 022C,E01000954,701
Camden 022D,E01000955,577
Camden 022E,E01000956,749
Camden 022F,E01035708,992
Camden 022G,E01035709,699
Camden 023A,E01000944,623
Camden 023C,E01000949,764
Camden 023E,E01000951,616
Camden 023F,E01035710,1083
Camden 026A,E01000850,746
Camden 026B,E01000851,986
Camden 026E,E01035711,1271
Camden 027A,E01000915,631
Camden 027B,E01000916,1141
Camden 027C,E01000917,870
Camden 027D,E01000920,1061
Camden 028A,E01000855,1351
Camden 028B,E01000914,1231
Camden 028C,E01000918,1146
Camden 028D,E01000919,1057
Camden 029H,E01000853,842
Camden 029G,E01000937,503
Camden 029A,E01000938,777
Camden 029B,E01000939,547
Camden 029D,E01000941,559
Camden 029C,E01000942,793
Camden 029F,E01000943,635
Camden 029E,E01035712,920
City of London 001A,E01000001,1079
City of London 001B,E01000002,1178
City of London 001C,E01000003,1279
City of London 001E,E01000005,618
City of London 001F,E01032739,1633
City of London 001G,E01032740,1536
Croydon 001A,E01001137,1041
Croydon 001B,E01001138,792
Croydon 001C,E01001156,775
Croydon 001D,E01001162,837
Croydon 001E,E01001164,1091
Croydon 002A,E01001084,694
Croydon 002B,E01001157,661
Croydon 002C,E01001159,786
Croydon 002D,E01001160,652
Croydon 002E,E01001163,860
Croydon 003A,E01001083,566
Croydon 003B,E01001086,623
Croydon 003C,E01001087,1173
Croydon 003D,E01001161,583
Croydon 004A,E01001085,685
Croydon 004B,E01001088,615
Croydon 004C,E01001089,702
Croydon 004D,E01001090,940
Croydon 004E,E01001091,590
Croydon 005A,E01001147,720
Croydon 005B,E01001148,724
Croydon 005C,E01001151,737
Croydon 005D,E01001152,865
Croydon 005E,E01001158,729
Croydon 006A,E01001146,634
Croydon 006B,E01001149,637
Croydon 006C,E01001150,681
Croydon 006D,E01001153,645
Croydon 006E,E01001154,798
Croydon 007A,E01001136,1098
Croydon 007B,E01001139,748
Croydon 007C,E01001140,799
Croydon 007D,E01001142,786
Croydon 007E,E01001144,824
Croydon 008A,E01001141,616
Croydon 008B,E01001143,910
Croydon 008C,E01001145,960
Croydon 008D,E01001191,973
Croydon 008E,E01001192,753
Croydon 009A,E01000994,568
Croydon 009B,E01000995,629
Croydon 009C,E01000996,467
Croydon 009D,E01000997,546
Croydon 009E,E01000999,451
Croydon 009F,E01001002,550
Croydon 010A,E01000998,646
Croydon 010B,E01001000,549
Croydon 010C,E01001003,627
Croydon 010D,E01001111,668
Croydon 010E,E01001155,864
Croydon 011A,E01001174,540
Croydon 011B,E01001175,588
Croydon 011C,E01001176,660
Croydon 011D,E01001182,486
Croydon 011E,E01001183,666
Croydon 011F,E01001184,475
Croydon 013A,E01001001,604
Croydon 013B,E01001109,1003
Croydon 013C,E01001112,896
Croydon 013D,E01001113,907
Croydon 013E,E01001114,639
Croydon 013F,E01001116,676
Croydon 014A,E01000992,728
Croydon 014B,E01001185,783
Croydon 014C,E01001186,894
Croydon 014D,E01001188,798
Croydon 014E,E01001193,587
Croydon 015A,E01001004,826
Croydon 015B,E01001115,686
Croydon 015D,E01001178,642
Croydon 015E,E01001181,972
Croydon 015F,E01034139,736
Croydon 015G,E01034140,562
Croydon 016A,E01001006,724
Croydon 016B,E01001007,628
Croydon 016C,E01001177,590
Croydon 016D,E01001179,568
Croydon 016E,E01001180,715
Croydon 017A,E01000980,605
Croydon 017B,E01000981,681
Croydon 017C,E01000982,715
Croydon 017D,E01000983,751
Croydon 017E,E01001187,837
Croydon 018A,E01000989,647
Croydon 018B,E01000991,706
Croydon 018C,E01001131,686
Croydon 018D,E01001132,670
Croydon 018E,E01001134,704
Croydon 019A,E01001005,621
Croydon 019B,E01001008,552
Croydon 019C,E01001009,705
Croydon 019D,E01001010,650
Croydon 019E,E01001011,919
Croydon 020A,E01001012,849
Croydon 020B,E01001013,960
Croydon 020D,E01001110,945
Croydon 020E,E01001118,906
Croydon 020F,E01034141,630
Croydon 020G,E01034142,700
Croydon 020H,E01034143,744
Croydon 021A,E01000985,541
Croydon 021B,E01000986,725
Croydon 021C,E01000987,543
Croydon 021D,E01000993,624
Croydon 022A,E01000975,1113
Croydon 022B,E01000976,923
Croydon 022C,E01000977,990
Croydon 022D,E01000978,945
Croydon 022E,E01000979,826
Croydon 022F,E01000984,829
Croydon 023A,E01001044,876
Croydon 023B,E01001046,859
Croydon 023C,E01001049,554
Croydon 023D,E01001050,825
Croydon 024B,E01001042,1034
Croydon 024C,E01001165,773
Croydon 024D,E01001166,934
Croydon 024E,E01001168,789
Croydon 024F,E01034144,609
Croydon 024G,E01034145,731
Croydon 024H,E01034146,629
Croydon 025A,E01001127,596
Croydon 025B,E01001128,596
Croydon 025C,E01001130,591
Croydon 025D,E01001135,670
Croydon 026A,E01001062,585
Croydon 026B,E01001063,593
Croydon 026C,E01001064,640
Croydon 026D,E01001129,521
Croydon 026E,E01001133,766
Croydon 028A,E01001167,858
Croydon 028B,E01001169,655
Croydon 028C,E01001171,761
Croydon 028D,E01001172,757
Croydon 028E,E01001173,1187
Croydon 029A,E01001036,690
Croydon 029B,E01001037,747
Croydon 029C,E01001038,998
Croydon 029D,E01001039,621
Croydon 029E,E01001040,809
Croydon 030A,E01001051,597
Croydon 030B,E01001052,476
Croydon 030C,E01001054,603
Croydon 030D,E01001056,597
Croydon 030E,E01001057,620
Croydon 031A,E01001033,713
Croydon 031B,E01001034,713
Croydon 031C,E01001041,831
Croydon 031D,E01001095,641
Croydon 031E,E01001100,625
Croydon 032A,E01001053,553
Croydon 032B,E01001055,591
Croydon 032C,E01001077,525
Croydon 032D,E01001078,530
Croydon 032E,E01001082,545
Croydon 033A,E01001120,520
Croydon 033B,E01001122,478
Croydon 033C,E01001123,619
Croydon 033D,E01001124,618
Croydon 033E,E01001125,637
Croydon 034A,E01001058,543
Croydon 034B,E01001059,696
Croydon 034C,E01001060,678
Croydon 034D,E01001061,680
Croydon 034E,E01001065,665
Croydon 034F,E01001066,536
Croydon 034G,E01001119,586
Croydon 034H,E01001126,620
Croydon 035A,E01001032,566
Croydon 035B,E01001101,512
Croydon 035C,E01001102,675
Croydon 035D,E01001107,690
Croydon 035E,E01001108,651
Croydon 036A,E01001076,610
Croydon 036B,E01001079,631
Croydon 036C,E01001080,670
Croydon 036D,E01001081,511
Croydon 037A,E01001073,624
Croydon 037B,E01001092,828
Croydon 037C,E01001093,786
Croydon 037D,E01001096,552
Croydon 037E,E01001097,1269
Croydon 037F,E01001098,559
Croydon 038A,E01001028,560
Croydon 038B,E01001029,700
Croydon 038C,E01001030,507
Croydon 038D,E01001031,534
Croydon 038E,E01001094,610
Croydon 039A,E01001103,664
Croydon 039B,E01001105,634
Croydon 039C,E01001106,590
Croydon 039D,E01001121,580
Croydon 040A,E01001069,536
Croydon 040B,E01001070,675
Croydon 040C,E01001075,686
Croydon 040D,E01001099,628
Croydon 041A,E01001015,576
Croydon 041B,E01001016,674
Croydon 041C,E01001023,1219
Croydon 041D,E01001067,589
Croydon 041E,E01001074,884
Croydon 042A,E01001068,789
Croydon 042B,E01001071,741
Croydon 042C,E01001072,563
Croydon 042D,E01001104,660
Croydon 043A,E01001017,657
Croydon 043B,E01001024,537
Croydon 043C,E01001025,494
Croydon 043D,E01001026,693
Croydon 043E,E01001027,1025
Croydon 044A,E01001018,657
Croydon 044B,E01001019,607
Croydon 044C,E01001020,662
Croydon 044D,E01001021,598
Croydon 044E,E01001022,646
Croydon 045A,E01000990,549
Croydon 045B,E01001189,480
Croydon 045C,E01001190,644
Croydon 045D,E01001194,648
Croydon 045E,E01032569,711
Croydon 046A,E01034147,688
Croydon 046B,E01034148,938
Croydon 046C,E01034149,1162
Croydon 046D,E01034150,724
Croydon 046E,E01034151,789
Croydon 047C,E01001035,911
Croydon 047A,E01001047,902
Croydon 047D,E01001170,1010
Croydon 047B,E01034152,825
Ealing 001A,E01001269,993
Ealing 001B,E01001271,677
Ealing 001C,E01001309,632
Ealing 001D,E01001310,778
Ealing 001E,E01001311,991
Ealing 002A,E01001307,629
Ealing 002B,E01001308,733
Ealing 002C,E01001312,644
Ealing 002D,E01001313,552
Ealing 002E,E01001314,528
Ealing 003A,E01001315,516
Ealing 003B,E01001316,643
Ealing 003C,E01001317,758
Ealing 003D,E01001318,738
Ealing 003E,E01001320,559
Ealing 003F,E01001321,824
Ealing 004A,E01001270,599
Ealing 004B,E01001319,521
Ealing 004C,E01001322,773
Ealing 004D,E01001323,810
Ealing 005A,E01001341,620
Ealing 005B,E01001342,679
Ealing 005C,E01001343,499
Ealing 005D,E01001345,540
Ealing 006A,E01001265,649
Ealing 006B,E01001266,613
Ealing 006C,E01001267,857
Ealing 006D,E01001272,614
Ealing 006E,E01001349,515
Ealing 007A,E01001344,963
Ealing 007B,E01001346,693
Ealing 007C,E01001347,716
Ealing 007D,E01001348,703
Ealing 008A,E01001257,847
Ealing 008B,E01001324,678
Ealing 008C,E01001326,700
Ealing 008D,E01001330,665
Ealing 008E,E01001332,598
Ealing 009A,E01001325,637
Ealing 009B,E01001327,616
Ealing 009C,E01001328,629
Ealing 009D,E01001329,657
Ealing 009E,E01001331,645
Ealing 010B,E01001258,677
Ealing 010C,E01001262,562
Ealing 010D,E01001263,752
Ealing 010E,E01001264,647
Ealing 010F,E01032743,849
Ealing 010G,E01032744,548
Ealing 011A,E01001276,739
Ealing 011B,E01001277,911
Ealing 011C,E01001278,875
Ealing 011D,E01001280,821
Ealing 012A,E01001218,744
Ealing 012B,E01001260,725
Ealing 012C,E01001261,900
Ealing 012D,E01001268,665
Ealing 013A,E01001209,676
Ealing 013B,E01001211,744
Ealing 013C,E01001279,577
Ealing 013D,E01001281,645
Ealing 014A,E01001217,462
Ealing 014B,E01001259,545
Ealing 014C,E01001291,528
Ealing 014D,E01001292,524
Ealing 014E,E01001293,601
Ealing 015A,E01001196,758
Ealing 015C,E01001239,591
Ealing 015D,E01001246,835
Ealing 015E,E01001247,856
Ealing 015F,E01034026,678
Ealing 015G,E01034027,927
Ealing 016A,E01001210,781
Ealing 016B,E01001282,634
Ealing 016C,E01001283,805
Ealing 016D,E01001285,594
Ealing 016E,E01001286,631
Ealing 016F,E01001287,519
Ealing 017A,E01001294,591
Ealing 017B,E01001295,545
Ealing 017C,E01001296,449
Ealing 017D,E01001297,528
Ealing 017E,E01001298,605
Ealing 018A,E01001204,610
Ealing 018B,E01001205,665
Ealing 018C,E01001206,563
Ealing 018D,E01001207,786
Ealing 018E,E01001208,522
Ealing 018F,E01001212,770
Ealing 019B,E01001224,596
Ealing 019C,E01001226,714
Ealing 019D,E01001227,638
Ealing 019E,E01001228,861
Ealing 019F,E01034028,665
Ealing 019G,E01034029,762
Ealing 021A,E01001195,654
Ealing 021B,E01001197,757
Ealing 021C,E01001198,634
Ealing 021D,E01001199,727
Ealing 022A,E01001284,603
Ealing 022B,E01001288,554
Ealing 022C,E01001289,491
Ealing 022D,E01001290,828
Ealing 023A,E01001213,560
Ealing 023B,E01001214,521
Ealing 023C,E01001215,767
Ealing 023D,E01001216,516
Ealing 023E,E01001361,635
Ealing 024A,E01001240,689
Ealing 024B,E01001241,702
Ealing 024C,E01001242,627
Ealing 024D,E01001243,1056
Ealing 024E,E01001244,1248
Ealing 024F,E01001245,973
Ealing 025A,E01001200,676
Ealing 025B,E01001201,658
Ealing 025C,E01001202,1145
Ealing 025D,E01001203,935
Ealing 025E,E01001351,919
Ealing 026A,E01001359,646
Ealing 026B,E01001360,579
Ealing 026C,E01001362,912
Ealing 026D,E01001363,544
Ealing 026E,E01001364,590
Ealing 026F,E01001365,703
Ealing 027A,E01001231,823
Ealing 027B,E01001234,646
Ealing 027C,E01001350,656
Ealing 027D,E01001352,691
Ealing 027E,E01001354,958
Ealing 028A,E01001249,1206
Ealing 028B,E01001250,1016
Ealing 028C,E01001255,614
Ealing 028D,E01001383,680
Ealing 028E,E01001388,729
Ealing 028F,E01001389,772
Ealing 029A,E01001219,794
Ealing 029B,E01001220,497
Ealing 029C,E01001334,550
Ealing 029D,E01001337,821
Ealing 029E,E01001338,800
Ealing 029F,E01001339,729
Ealing 029G,E01001340,576
Ealing 030A,E01001251,761
Ealing 030B,E01001252,1010
Ealing 030C,E01001253,815
Ealing 030D,E01001254,771
Ealing 031A,E01001229,616
Ealing 031B,E01001230,642
Ealing 031C,E01001232,644
Ealing 031D,E01001233,653
Ealing 031E,E01001237,716
Ealing 031F,E01001386,807
Ealing 032A,E01001303,684
Ealing 032B,E01001382,586
Ealing 032C,E01001384,741
Ealing 032D,E01001385,714
Ealing 032E,E01001387,779
Ealing 033A,E01001353,682
Ealing 033B,E01001355,952
Ealing 033C,E01001356,757
Ealing 033D,E01001357,1224
Ealing 033E,E01001358,885
Ealing 034A,E01001375,731
Ealing 034B,E01001377,742
Ealing 034C,E01001379,752
Ealing 034D,E01001381,933
Ealing 035A,E01001248,603
Ealing 035B,E01001299,670
Ealing 035C,E01001305,647
Ealing 035D,E01001306,729
Ealing 038A,E01001333,948
Ealing 038B,E01001335,552
Ealing 038C,E01001336,602
Ealing 038D,E01001369,587
Ealing 039A,E01001300,623
Ealing 039B,E01001301,868
Ealing 039C,E01001302,648
Ealing 039D,E01001304,737
Ealing 040A,E01001374,944
Ealing 040B,E01001376,771
Ealing 040C,E01001380,1108
Ealing 040D,E01032572,820
Ealing 041B,E01001223,666
Ealing 041A,E01001225,928
Ealing 041C,E01001273,640
Ealing 041E,E01001274,632
Ealing 041D,E01001275,974
Ealing 042D,E01001235,848
Ealing 042C,E01001236,748
Ealing 042A,E01034030,1017
Ealing 042B,E01034031,798
Ealing 043B,E01001367,859
Ealing 043C,E01001372,731
Ealing 043A,E01001373,626
Ealing 044C,E01001366,602
Ealing 044D,E01001368,493
Ealing 044A,E01001370,614
Ealing 044B,E01001371,661
Enfield 001A,E01001444,670
Enfield 001B,E01001446,731
Enfield 001C,E01001546,653
Enfield 001D,E01001552,687
Enfield 002A,E01001442,678
Enfield 002B,E01001545,684
Enfield 002C,E01001547,766
Enfield 002D,E01001548,700
Enfield 002E,E01001551,660
Enfield 003B,E01001445,1277
Enfield 003C,E01001447,788
Enfield 003D,E01001448,706
Enfield 003E,E01001449,589
Enfield 003F,E01033148,702
Enfield 003G,E01033150,702
Enfield 004A,E01001408,744
Enfield 004B,E01001411,783
Enfield 004C,E01001412,702
Enfield 004D,E01001413,632
Enfield 004E,E01001414,721
Enfield 005A,E01001407,618
Enfield 005B,E01001409,849
Enfield 005C,E01001410,899
Enfield 005D,E01001516,715
Enfield 005E,E01001537,719
Enfield 006A,E01001439,815
Enfield 006B,E01001441,661
Enfield 006C,E01001517,716
Enfield 006D,E01001549,871
Enfield 006E,E01001550,593
Enfield 007A,E01001433,590
Enfield 007B,E01001434,554
Enfield 007C,E01001435,496
Enfield 007D,E01001436,682
Enfield 007E,E01001438,600
Enfield 008A,E01001469,700
Enfield 008B,E01001536,905
Enfield 008C,E01001540,841
Enfield 008D,E01001541,668
Enfield 008E,E01001542,695
Enfield 009A,E01001538,605
Enfield 009B,E01001539,665
Enfield 009C,E01001543,597
Enfield 009D,E01001544,656
Enfield 010A,E01001457,893
Enfield 010B,E01001468,626
Enfield 010C,E01001471,1033
Enfield 010D,E01001472,805
Enfield 010E,E01001474,926
Enfield 011A,E01001415,916
Enfield 011B,E01001417,810
Enfield 011C,E01001418,776
Enfield 011D,E01001422,651
Enfield 012A,E01001440,608
Enfield 012B,E01001504,580
Enfield 012C,E01001505,617
Enfield 012D,E01001507,866
Enfield 012E,E01001508,821
Enfield 012F,E01001513,774
Enfield 013A,E01001416,604
Enfield 013B,E01001470,675
Enfield 013C,E01001473,559
Enfield 013D,E01001475,648
Enfield 014A,E01001437,980
Enfield 014C,E01001509,708
Enfield 014E,E01033926,1037
Enfield 015A,E01001405,900
Enfield 015B,E01001406,696
Enfield 015C,E01001450,1181
Enfield 015D,E01001512,1041
Enfield 015E,E01001515,778
Enfield 016A,E01001401,513
Enfield 016B,E01001478,582
Enfield 016C,E01001484,518
Enfield 016D,E01001511,693
Enfield 016E,E01001514,710
Enfield 016F,E01001518,699
Enfield 017A,E01001451,714
Enfield 017B,E01001452,490
Enfield 017C,E01001453,675
Enfield 017D,E01001454,694
Enfield 018A,E01001476,632
Enfield 018B,E01001477,639
Enfield 018C,E01001481,584
Enfield 018D,E01001502,686
Enfield 018E,E01001503,664
Enfield 019A,E01001520,713
Enfield 019B,E01001522,772
Enfield 019C,E01001523,756
Enfield 019D,E01001524,569
Enfield 019E,E01001526,658
Enfield 020A,E01001419,812
Enfield 020B,E01001420,668
Enfield 020C,E01001421,723
Enfield 020E,E01001525,789
Enfield 020F,E01033927,739
Enfield 020G,E01033928,622
Enfield 021A,E01001398,511
Enfield 021B,E01001399,520
Enfield 021C,E01001400,604
Enfield 021D,E01001402,724
Enfield 021E,E01001403,673
Enfield 021F,E01001455,586
Enfield 022A,E01001456,500
Enfield 022B,E01001564,657
Enfield 022C,E01001567,632
Enfield 022D,E01001568,575
Enfield 022E,E01001569,803
Enfield 023A,E01001479,689
Enfield 023B,E01001482,690
Enfield 023C,E01001487,738
Enfield 023D,E01001489,705
Enfield 023E,E01001491,760
Enfield 024A,E01001459,579
Enfield 024B,E01001460,738
Enfield 024C,E01001462,570
Enfield 024D,E01001480,608
Enfield 024E,E01001488,717
Enfield 025A,E01001483,621
Enfield 025B,E01001485,719
Enfield 025C,E01001486,853
Enfield 025E,E01001492,708
Enfield 025F,E01033146,603
Enfield 025G,E01033151,547
Enfield 026A,E01001404,541
Enfield 026B,E01001493,770
Enfield 026C,E01001494,514
Enfield 026D,E01001496,677
Enfield 026E,E01001570,750
Enfield 027A,E01001423,657
Enfield 027B,E01001425,829
Enfield 027C,E01001428,599
Enfield 027D,E01001461,728
Enfield 027E,E01001464,432
Enfield 028A,E01001521,719
Enfield 028B,E01001531,553
Enfield 028C,E01001532,697
Enfield 028D,E01001533,554
Enfield 028E,E01001535,517
Enfield 029A,E01001495,782
Enfield 029B,E01001498,770
Enfield 029C,E01001563,744
Enfield 029D,E01001565,750
Enfield 029E,E01001566,660
Enfield 030A,E01001424,492
Enfield 030B,E01001426,650
Enfield 030C,E01001427,677
Enfield 030D,E01001429,1067
Enfield 030E,E01001430,675
Enfield 031A,E01001463,528
Enfield 031B,E01001465,530
Enfield 031C,E01001466,649
Enfield 031D,E01001467,699
Enfield 031E,E01001497,534
Enfield 031F,E01001499,570
Enfield 032A,E01001392,688
Enfield 032B,E01001528,808
Enfield 032C,E01001529,699
Enfield 032D,E01001530,649
Enfield 032E,E01001534,627
Enfield 033A,E01001431,702
Enfield 033B,E01001432,791
Enfield 033C,E01001555,816
Enfield 033D,E01001557,578
Enfield 033E,E01001558,652
Enfield 033F,E01001559,715
Enfield 035A,E01001394,722
Enfield 035B,E01001395,629
Enfield 035C,E01001397,831
Enfield 035D,E01001500,580
Enfield 035E,E01001556,556
Enfield 035F,E01001560,527
Enfield 036A,E01001390,767
Enfield 036B,E01001391,806
Enfield 036C,E01001393,885
Enfield 036D,E01001396,574
Enfield 036E,E01001501,1007
Enfield 036F,E01001527,828
Enfield 037A,E01001458,662
Enfield 037B,E01001553,565
Enfield 037C,E01001554,734
Enfield 037D,E01001562,879
Enfield 037E,E01032574,736
Greenwich 001A,E01001690,815
Greenwich 001B,E01001692,570
Greenwich 001C,E01001693,628
Greenwich 001D,E01001694,634
Greenwich 002A,E01001687,529
Greenwich 002B,E01001688,980
Greenwich 002E,E01033739,668
Greenwich 002F,E01033740,565
Greenwich 002G,E01033741,666
Greenwich 002H,E01033743,690
Greenwich 002I,E01033745,608
Greenwich 003A,E01001575,645
Greenwich 003B,E01001576,704
Greenwich 003C,E01001577,758
Greenwich 003D,E01001578,890
Greenwich 003E,E01001579,658
Greenwich 005A,E01001705,911
Greenwich 005C,E01001708,742
Greenwich 005D,E01001710,711
Greenwich 005F,E01034173,718
Greenwich 006A,E01001672,668
Greenwich 006B,E01001673,841
Greenwich 006C,E01001674,744
Greenwich 006D,E01001675,730
Greenwich 006E,E01001677,748
Greenwich 007B,E01001631,817
Greenwich 007C,E01001632,693
Greenwich 007D,E01001635,666
Greenwich 007E,E01001636,655
Greenwich 007F,E01033742,602
Greenwich 007G,E01033744,689
Greenwich 008A,E01001571,646
Greenwich 008B,E01001572,676
Greenwich 008C,E01001573,544
Greenwich 008D,E01001574,782
Greenwich 009A,E01001629,894
Greenwich 009B,E01001633,796
Greenwich 009C,E01001634,685
Greenwich 009D,E01001637,736
Greenwich 011A,E01001695,616
Greenwich 011B,E01001696,1206
Greenwich 011C,E01001697,987
Greenwich 011D,E01001700,827
Greenwich 011E,E01001703,807
Greenwich 011F,E01001704,659
Greenwich 012A,E01001588,667
Greenwich 012B,E01001589,715
Greenwich 012C,E01001591,855
Greenwich 012D,E01001595,755
Greenwich 014A,E01001590,752
Greenwich 014B,E01001592,779
Greenwich 014C,E01001593,789
Greenwich 014D,E01001594,863
Greenwich 015A,E01001698,802
Greenwich 015B,E01001699,815
Greenwich 015C,E01001701,865
Greenwich 015D,E01001702,461
Greenwich 016A,E01001581,794
Greenwich 016B,E01001585,639
Greenwich 016C,E01001586,718
Greenwich 016D,E01001587,1026
Greenwich 017A,E01001678,664
Greenwich 017B,E01001683,615
Greenwich 017C,E01001684,582
Greenwich 017D,E01001685,672
Greenwich 019A,E01001646,1202
Greenwich 019B,E01001650,630
Greenwich 019C,E01001651,770
Greenwich 019D,E01001652,749
Greenwich 020A,E01001679,567
Greenwich 020B,E01001680,647
Greenwich 020C,E01001681,549
Greenwich 020D,E01001682,591
Greenwich 020E,E01001686,818
Greenwich 021A,E01001580,866
Greenwich 021B,E01001582,684
Greenwich 021C,E01001583,840
Greenwich 021D,E01001584,733
Greenwich 022A,E01001645,739
Greenwich 022B,E01001647,590
Greenwich 022C,E01001648,743
Greenwich 022D,E01001649,590
Greenwich 023A,E01001605,578
Greenwich 023B,E01001606,625
Greenwich 023C,E01001610,720
Greenwich 023D,E01001611,746
Greenwich 025A,E01001620,512
Greenwich 025B,E01001621,693
Greenwich 025C,E01001623,679
Greenwich 025D,E01001624,646
Greenwich 025E,E01001625,636
Greenwich 027A,E01001604,631
Greenwich 027B,E01001607,690
Greenwich 027C,E01001608,607
Greenwich 027D,E01001609,765
Greenwich 028A,E01001613,862
Greenwich 028B,E01001614,560
Greenwich 028C,E01001615,1007
Greenwich 028D,E01001617,778
Greenwich 029A,E01001653,623
Greenwich 029B,E01001654,605
Greenwich 029C,E01001655,661
Greenwich 029D,E01001660,582
Greenwich 029E,E01001661,602
Greenwich 030C,E01001618,781
Greenwich 030D,E01001619,871
Greenwich 030E,E01033729,786
Greenwich 031A,E01001597,661
Greenwich 031B,E01001598,623
Greenwich 031C,E01001602,739
Greenwich 031D,E01001603,769
Greenwich 032A,E01001596,652
Greenwich 032B,E01001599,625
Greenwich 032C,E01001600,669
Greenwich 032D,E01001601,594
Greenwich 033A,E01001669,948
Greenwich 033B,E01001671,721
Greenwich 033C,E01001676,710
Greenwich 033D,E01032567,620
Greenwich 034A,E01001656,614
Greenwich 034B,E01001657,765
Greenwich 034C,E01001658,779
Greenwich 034D,E01001659,575
Greenwich 034F,E01034174,624
Greenwich 034G,E01034175,711
Greenwich 034H,E01034176,620
Greenwich 034I,E01034177,689
Greenwich 035B,E01033727,1022
Greenwich 035C,E01033728,945
Greenwich 035E,E01034178,936
Greenwich 035F,E01034179,580
Greenwich 035G,E01034180,545
Greenwich 035H,E01034181,811
Greenwich 035I,E01034182,800
Greenwich 037B,E01001664,921
Greenwich 037C,E01001665,859
Greenwich 037D,E01033738,795
Greenwich 037E,E01034183,751
Greenwich 037F,E01034184,672
Greenwich 037G,E01034185,605
Greenwich 038A,E01001638,719
Greenwich 038B,E01001641,884
Greenwich 038C,E01001642,817
Greenwich 038D,E01001644,1276
Greenwich 038E,E01033746,738
Greenwich 039B,E01033734,684
Greenwich 039A,E01033736,1323
Greenwich 039C,E01034186,822
Greenwich 039D,E01034187,751
Greenwich 040A,E01034188,802
Greenwich 040B,E01034189,600
Greenwich 040C,E01034190,785
Greenwich 040D,E01034191,827
Greenwich 040E,E01034192,1138
Greenwich 041G,E01001666,775
Greenwich 041E,E01033732,484
Greenwich 041A,E01034193,1017
Greenwich 041B,E01034194,683
Greenwich 041C,E01034195,554
Greenwich 041D,E01034196,630
Greenwich 042A,E01001712,961
Greenwich 042D,E01033735,643
Greenwich 042B,E01033737,937
Greenwich 042C,E01034198,1029
Hackney 001A,E01001808,610
Hackney 001B,E01001809,669
Hackney 001C,E01001814,661
Hackney 001D,E01001823,642
Hackney 001E,E01001825,450
Hackney 002A,E01001714,1039
Hackney 002D,E01001811,777
Hackney 002E,E01001813,901
Hackney 002G,E01035638,972
Hackney 002H,E01035639,877
Hackney 003A,E01001799,527
Hackney 003B,E01001802,505
Hackney 003C,E01001804,523
Hackney 003D,E01001807,752
Hackney 003E,E01001812,686
Hackney 004A,E01001725,616
Hackney 004B,E01001726,498
Hackney 004C,E01001800,761
Hackney 004D,E01001824,637
Hackney 004E,E01001826,589
Hackney 006A,E01001723,744
Hackney 006B,E01001724,1153
Hackney 006C,E01001727,637
Hackney 006D,E01001768,812
Hackney 006E,E01001769,671
Hackney 007A,E01001715,723
Hackney 007B,E01001716,873
Hackney 007C,E01001717,440
Hackney 007D,E01001718,920
Hackney 007E,E01001719,742
Hackney 007F,E01001720,870
Hackney 008A,E01001742,841
Hackney 008B,E01001801,570
Hackney 008C,E01001803,736
Hackney 008D,E01001806,709
Hackney 009A,E01001741,610
Hackney 009B,E01001805,574
Hackney 009C,E01001829,720
Hackney 009D,E01001831,859
Hackney 009E,E01001832,691
Hackney 010A,E01001764,716
Hackney 010B,E01001765,777
